date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:50:13	126828/126828	---M--	200	added ('OK')	font/woff2	date:Thu,%2021%20Apr%202022%2021:24:28%20GMT	https://template.viserlab.com/callzen/demos/assets/webfonts/fa-solid-900.woff2	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/webfonts/fa-solid-900.woff2	(from https://template.viserlab.com/callzen/demos/assets/css/fontawesome-all.min.css)
12:50:14	303480/303480	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2021%20Apr%202022%2021:24:28%20GMT	https://template.viserlab.com/callzen/demos/assets/webfonts/fa-solid-900.ttf	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/webfonts/fa-solid-900.ttf	(from https://template.viserlab.com/callzen/demos/assets/css/fontawesome-all.min.css)
12:50:14	4956/4956	---M--	200	added ('OK')	font/woff2	date:Thu,%2021%20Apr%202022%2021:24:28%20GMT	https://template.viserlab.com/callzen/demos/assets/webfonts/fa-v4compatibility.woff2	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/webfonts/fa-v4compatibility.woff2	(from https://template.viserlab.com/callzen/demos/assets/css/fontawesome-all.min.css)
12:50:14	10556/10556	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2021%20Apr%202022%2021:24:28%20GMT	https://template.viserlab.com/callzen/demos/assets/webfonts/fa-v4compatibility.ttf	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/webfonts/fa-v4compatibility.ttf	(from https://template.viserlab.com/callzen/demos/assets/css/fontawesome-all.min.css)
12:50:15	156260/156260	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2009%20Jun%202022%2021:04:00%20GMT	https://template.viserlab.com/callzen/demos/assets/fonts/la-brands-400.eot	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/fonts/la-brands-400.eot	(from https://template.viserlab.com/callzen/demos/assets/css/line-awesome.min.css)
12:50:16	156260/156260	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2009%20Jun%202022%2021:04:00%20GMT	https://template.viserlab.com/callzen/demos/assets/fonts/la-brands-400.eot?	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/fonts/la-brands-400d41d.eot	(from https://template.viserlab.com/callzen/demos/assets/css/line-awesome.min.css)
12:50:16	84772/84772	---M--	200	added ('OK')	font/woff2	date:Thu,%2009%20Jun%202022%2021:03:58%20GMT	https://template.viserlab.com/callzen/demos/assets/fonts/la-brands-400.woff2	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/fonts/la-brands-400.woff2	(from https://template.viserlab.com/callzen/demos/assets/css/line-awesome.min.css)
12:50:16	98673/98673	---M--	200	added ('OK')	font/woff	date:Thu,%2009%20Jun%202022%2021:04:00%20GMT	https://template.viserlab.com/callzen/demos/assets/fonts/la-brands-400.woff	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/fonts/la-brands-400.woff	(from https://template.viserlab.com/callzen/demos/assets/css/line-awesome.min.css)
12:50:17	156072/156072	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2009%20Jun%202022%2021:03:58%20GMT	https://template.viserlab.com/callzen/demos/assets/fonts/la-brands-400.ttf	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/fonts/la-brands-400.ttf	(from https://template.viserlab.com/callzen/demos/assets/css/line-awesome.min.css)
12:50:17	927335/927335	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2009%20Jun%202022%2021:04:00%20GMT	https://template.viserlab.com/callzen/demos/assets/fonts/la-brands-400.svg	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/fonts/la-brands-400.svg	(from https://template.viserlab.com/callzen/demos/assets/css/line-awesome.min.css)
12:50:18	33916/33916	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2009%20Jun%202022%2021:04:00%20GMT	https://template.viserlab.com/callzen/demos/assets/fonts/la-regular-400.eot	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/fonts/la-regular-400.eot	(from https://template.viserlab.com/callzen/demos/assets/css/line-awesome.min.css)
12:50:18	33916/33916	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2009%20Jun%202022%2021:04:00%20GMT	https://template.viserlab.com/callzen/demos/assets/fonts/la-regular-400.eot?	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/fonts/la-regular-400d41d.eot	(from https://template.viserlab.com/callzen/demos/assets/css/line-awesome.min.css)
12:50:19	12900/12900	---M--	200	added ('OK')	font/woff2	date:Thu,%2009%20Jun%202022%2021:04:00%20GMT	https://template.viserlab.com/callzen/demos/assets/fonts/la-regular-400.woff2	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/fonts/la-regular-400.woff2	(from https://template.viserlab.com/callzen/demos/assets/css/line-awesome.min.css)
12:50:19	15489/15489	---M--	200	added ('OK')	font/woff	date:Thu,%2009%20Jun%202022%2021:03:58%20GMT	https://template.viserlab.com/callzen/demos/assets/fonts/la-regular-400.woff	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/fonts/la-regular-400.woff	(from https://template.viserlab.com/callzen/demos/assets/css/line-awesome.min.css)
12:50:20	33724/33724	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2009%20Jun%202022%2021:04:00%20GMT	https://template.viserlab.com/callzen/demos/assets/fonts/la-regular-400.ttf	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/fonts/la-regular-400.ttf	(from https://template.viserlab.com/callzen/demos/assets/css/line-awesome.min.css)
12:50:20	113535/113535	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2009%20Jun%202022%2021:03:58%20GMT	https://template.viserlab.com/callzen/demos/assets/fonts/la-regular-400.svg	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/fonts/la-regular-400.svg	(from https://template.viserlab.com/callzen/demos/assets/css/line-awesome.min.css)
12:50:21	226312/226312	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2009%20Jun%202022%2021:03:58%20GMT	https://template.viserlab.com/callzen/demos/assets/fonts/la-solid-900.eot	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/fonts/la-solid-900.eot	(from https://template.viserlab.com/callzen/demos/assets/css/line-awesome.min.css)
12:50:21	226312/226312	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2009%20Jun%202022%2021:03:58%20GMT	https://template.viserlab.com/callzen/demos/assets/fonts/la-solid-900.eot?	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/fonts/la-solid-900d41d.eot	(from https://template.viserlab.com/callzen/demos/assets/css/line-awesome.min.css)
12:50:22	96752/96752	---M--	200	added ('OK')	font/woff2	date:Thu,%2009%20Jun%202022%2021:04:00%20GMT	https://template.viserlab.com/callzen/demos/assets/fonts/la-solid-900.woff2	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/fonts/la-solid-900.woff2	(from https://template.viserlab.com/callzen/demos/assets/css/line-awesome.min.css)
12:50:22	125421/125421	---M--	200	added ('OK')	font/woff	date:Thu,%2009%20Jun%202022%2021:03:58%20GMT	https://template.viserlab.com/callzen/demos/assets/fonts/la-solid-900.woff	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/fonts/la-solid-900.woff	(from https://template.viserlab.com/callzen/demos/assets/css/line-awesome.min.css)
12:50:22	226128/226128	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2009%20Jun%202022%2021:04:00%20GMT	https://template.viserlab.com/callzen/demos/assets/fonts/la-solid-900.ttf	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/fonts/la-solid-900.ttf	(from https://template.viserlab.com/callzen/demos/assets/css/line-awesome.min.css)
12:50:23	923151/923151	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2009%20Jun%202022%2021:04:00%20GMT	https://template.viserlab.com/callzen/demos/assets/fonts/la-solid-900.svg	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/fonts/la-solid-900.svg	(from https://template.viserlab.com/callzen/demos/assets/css/line-awesome.min.css)
12:50:23	14716/14716	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2022%20May%202022%2017:10:50%20GMT	https://template.viserlab.com/callzen/demos/assets/fonts/icomoon.eot?qlclmr	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/fonts/icomoon0a5e.eot	(from https://template.viserlab.com/callzen/demos/assets/css/flaticon.css)
12:50:23	14552/14552	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2022%20May%202022%2017:10:50%20GMT	https://template.viserlab.com/callzen/demos/assets/fonts/icomoon.ttf?qlclmr	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/fonts/icomoon0a5e.ttf	(from https://template.viserlab.com/callzen/demos/assets/css/flaticon.css)
12:50:24	14628/14628	---M--	200	added ('OK')	font/woff	date:Sun,%2022%20May%202022%2017:10:50%20GMT	https://template.viserlab.com/callzen/demos/assets/fonts/icomoon.woff?qlclmr	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/fonts/icomoon0a5e.woff	(from https://template.viserlab.com/callzen/demos/assets/css/flaticon.css)
12:50:24	53386/53386	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2022%20May%202022%2017:10:50%20GMT	https://template.viserlab.com/callzen/demos/assets/fonts/icomoon.svg?qlclmr	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/fonts/icomoon0a5e.svg	(from https://template.viserlab.com/callzen/demos/assets/css/flaticon.css)
12:50:25	8602/8602	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jul%202022%2022:14:24%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/blog-shape.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-02/blog-shape.png	(from https://template.viserlab.com/callzen/demos/assets/css/style.css)
12:50:25	6810/6810	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2016:56:14%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/playshape.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/playshape.png	(from https://template.viserlab.com/callzen/demos/assets/css/style.css)
12:50:26	32601/32601	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2019:11:28%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/about-shape.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-02/about-shape.png	(from https://template.viserlab.com/callzen/demos/assets/css/style.css)
12:50:26	11166/11166	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2020:12:00%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/features-shape.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-02/features-shape.png	(from https://template.viserlab.com/callzen/demos/assets/css/style.css)
12:50:26	12149/12149	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jul%202022%2019:03:28%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/mission-shape.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-02/mission-shape.png	(from https://template.viserlab.com/callzen/demos/assets/css/style.css)
12:50:27	83157/83157	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Jul%202022%2023:24:16%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/faq-shape.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-02/faq-shape.png	(from https://template.viserlab.com/callzen/demos/assets/css/style.css)
12:50:27	8524/8524	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Jul%202022%2020:16:04%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/contact-shape.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/contact-shape.png	(from https://template.viserlab.com/callzen/demos/assets/css/style.css)
12:50:28	6720/6720	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Jul%202022%2019:30:38%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/account-border.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/account-border.png	(from https://template.viserlab.com/callzen/demos/assets/css/style.css)
12:50:28	17308/17308	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Jul%202022%2021:01:36%20GMT	https://template.viserlab.com/callzen/demos/login.html	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/login.html	(from https://template.viserlab.com/callzen/demos/index.html)
12:50:29	797/797	---M--	200	added ('OK')	image/png	date:Thu,%2019%20May%202022%2014:40:52%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/banner-vector.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/banner-vector.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:50:29	2117/2117	---M--	200	added ('OK')	image/png	date:Wed,%2018%20May%202022%2019:38:16%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/arrow-base.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/arrow-base.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:50:29	58217/58217	---M--	200	added ('OK')	image/png	date:Wed,%2018%20May%202022%2022:39:34%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/banner-img.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/banner-img.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:50:30	3419/3419	---M--	200	added ('OK')	image/png	date:Wed,%2018%20May%202022%2022:19:34%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/banner-arrow.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/banner-arrow.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:50:30	3912/3912	---M--	200	added ('OK')	image/png	date:Wed,%2018%20May%202022%2022:37:06%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/banner-message1.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/banner-message1.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:50:31	4024/4024	---M--	200	added ('OK')	image/png	date:Wed,%2018%20May%202022%2022:36:48%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/banner-message.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/banner-message.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:50:31	241/241	---M--	200	added ('OK')	image/png	date:Thu,%2019%20May%202022%2016:54:06%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/shape-plus.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/shape-plus.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:50:32	82661/82661	---M--	200	added ('OK')	image/png	date:Thu,%2019%20May%202022%2016:08:36%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/about-img.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/about-img.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:50:32	2357/2357	---M--	200	added ('OK')	image/png	date:Thu,%2019%20May%202022%2016:18:36%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/arrow-base-two.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/arrow-base-two.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:50:32	1936/1936	---M--	200	added ('OK')	image/png	date:Thu,%2019%20May%202022%2023:52:08%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/service-arrow.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/service-arrow.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:50:34	850788/850788	---M--	200	added ('OK')	image/png	date:Thu,%2019%20May%202022%2023:59:56%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/feedback-bg.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/feedback-bg.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:50:34	12503/12503	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jun%202022%2020:53:26%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/client-img-01.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/client-img-01.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:50:34	9601/9601	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jun%202022%2020:51:46%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/client-img-02.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/client-img-02.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:50:34	10950/10950	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jun%202022%2020:53:48%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/client-img-03.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/client-img-03.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:50:35	49062/49062	---M--	200	added ('OK')	image/png	date:Sat,%2021%20May%202022%2016:35:26%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/about-company-right-img.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/about-company-right-img.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:50:36	48176/48176	---M--	200	added ('OK')	image/png	date:Sat,%2021%20May%202022%2017:12:30%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/about-company-left-img.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/about-company-left-img.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:50:36	991/991	---M--	200	added ('OK')	image/png	date:Sat,%2021%20May%202022%2018:45:26%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/work-arrow.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/work-arrow.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:50:37	3197/3197	---M--	200	added ('OK')	image/png	date:Sat,%2021%20May%202022%2020:44:54%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/pricing-arrow.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/pricing-arrow.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:50:37	2836/2836	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Jun%202022%2021:42:46%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/arrow-three.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/arrow-three.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:50:38	5220/5220	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2015:24:56%20GMT	https://template.viserlab.com/callzen/demos/assets/images/logo/logo-footer.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/logo/logo-footer.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:50:38	1877/1877	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2015:47:20%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/footer-title-bg.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/footer-title-bg.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:50:39	1102390/1102390	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Jul%202022%2019:24:56%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/service-details-img.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-02/service-details-img.png	(from https://template.viserlab.com/callzen/demos/services-details.html)
12:50:40	673520/673520	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Jul%202022%2022:31:34%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/faq-img.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-02/faq-img.png	(from https://template.viserlab.com/callzen/demos/faq.html)
12:50:40	5579/5579	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Jul%202022%2022:31:48%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/faq-border.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-02/faq-border.png	(from https://template.viserlab.com/callzen/demos/faq.html)
12:50:40	33395/33395	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Jul%202022%2022:14:18%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/error.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/error.png	(from https://template.viserlab.com/callzen/demos/error.html)
12:50:41	263628/263628	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Jul%202022%2023:28:38%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-04.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-04.png	(from https://template.viserlab.com/callzen/demos/blog.html)
12:50:42	249948/249948	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Jul%202022%2023:28:50%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-05.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-05.png	(from https://template.viserlab.com/callzen/demos/blog.html)
12:50:42	259849/259849	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Jul%202022%2023:28:58%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-06.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-06.png	(from https://template.viserlab.com/callzen/demos/blog.html)
12:50:43	260239/260239	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Jul%202022%2023:29:10%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-07.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-07.png	(from https://template.viserlab.com/callzen/demos/blog.html)
12:50:44	222253/222253	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Jul%202022%2023:29:18%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-08.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-08.png	(from https://template.viserlab.com/callzen/demos/blog.html)
12:50:44	246558/246558	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Jul%202022%2015:10:14%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-09.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-09.png	(from https://template.viserlab.com/callzen/demos/blog.html)
12:50:45	486600/486600	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Jul%202022%2020:15:18%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/contact-img.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/contact-img.png	(from https://template.viserlab.com/callzen/demos/contact.html)
12:50:45	10578/10578	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Jul%202022%2020:16:34%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/contact-border.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/contact-border.png	(from https://template.viserlab.com/callzen/demos/contact.html)
12:50:46	8507/8507	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2022:44:38%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/testimonial-circle.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-02/testimonial-circle.png	(from https://template.viserlab.com/callzen/demos/registration.html)
12:50:47	34220/34220	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Jul%202022%2016:12:00%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/account-img.png	C:/Users/Wasif%20Abbas/Desktop/healer/template.viserlab.com/callzen/demos/assets/images/home-01/account-img.png	(from https://template.viserlab.com/callzen/demos/registration.html)
